type,days_for_shipping_(real),days_for_shipment_(scheduled),benefit_per_order,sales_per_customer,delivery_status,late_delivery_risk,category_id,category_name,customer_city,customer_country,customer_fname,customer_id,customer_lname,customer_segment,customer_state,customer_street,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,product_status,shipping_date,shipping_mode,order_year,order_month,order_day,delivery_days,order_weekday
TRANSFER,2,1,1.659999967,165.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Ralph,5853,Hicks,Corporate,PR,4280 Lost Pony Wood,725.0,7,Fan Shop,18.26247215,-66.37052155,USCA,Toledo,Estados Unidos,5853,2016-04-17 09:08:00,32361,1014,33.99000168,0.170000002,80933,49.97999954,0.01,4,199.9199982,165.9299927,1.659999967,East of USA,Ohio,PENDING,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-04-19 09:08:00,First Class,2016,April,17,2,Sunday
TRANSFER,4,4,9.840000153,164.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,John,991,Smith,Home Office,PR,7767 Hidden Place,725.0,5,Golf,18.22757721,-66.04398346,Pacific Asia,Matsubara,Japón,991,2016-02-16 19:55:00,28213,502,36.0,0.180000007,70562,50.0,0.059999999,4,200.0,164.0,9.840000153,Eastern Asia,Oita,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-02-20 19:55:00,Standard Class,2016,February,16,4,Tuesday
TRANSFER,1,0,114.8000031,425.2000122,Late delivery,1,12,Boxing & MMA,Caguas,Puerto Rico,Crystal,129,Smith,Home Office,PR,3688 Thunder Prairie Heights,725.0,3,Footwear,18.22755814,-66.04357147,Europe,Barry,Reino Unido,129,2017-08-16 22:50:00,65693,251,24.75,0.059999999,164174,89.98999786,0.270000011,5,449.9500122,425.2000122,114.8000031,Northern Europe,Gales,PENDING,251,12,Brooks Women's Ghost 6 Running Shoe,89.98999786,0,2017-08-17 10:50:00,Same Day,2017,August,16,0,Wednesday
DEBIT,4,4,52.47999954,187.4299927,Shipping on time,0,46,Indoor/Outdoor Games,Peoria,EE. UU.,Mary,4357,Smith,Corporate,AZ,5674 Merry Nectar Pines,85345.0,7,Fan Shop,33.57873154,-112.266098,LATAM,Morelia,México,4357,2015-04-01 18:05:00,6218,1014,62.47999954,0.25,15562,49.97999954,0.280000001,5,249.8999939,187.4299927,52.47999954,Central America,Michoacán,COMPLETE,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2015-04-05 18:05:00,Standard Class,2015,April,1,4,Wednesday
CASH,5,4,84.87999725,242.5,Late delivery,1,24,Women's Apparel,Kaneohe,EE. UU.,Dylan,578,Knapp,Consumer,HI,1596 Rocky Run,96744.0,5,Golf,33.88234711,-118.0990067,Africa,Lagos,Nigeria,578,2016-10-24 09:56:00,45379,502,7.5,0.029999999,113386,50.0,0.349999994,5,250.0,242.5,84.87999725,West Africa,Lagos,CLOSED,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-10-29 09:56:00,Standard Class,2016,October,24,5,Monday
PAYMENT,3,4,3.599999905,143.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Bayonne,EE. UU.,Anthony,8536,Smith,Consumer,NJ,1793 Tawny Limits,7002.0,7,Fan Shop,39.93740463,-74.36590576,Pacific Asia,Tabuk,Arabia Saudí,8536,2016-12-23 21:24:00,49522,1014,6.0,0.039999999,123775,49.97999954,0.029999999,3,149.9400024,143.9400024,3.599999905,West Asia,Tabuk,PENDING_PAYMENT,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-12-26 21:24:00,Standard Class,2016,December,23,3,Friday
PAYMENT,5,4,97.0,193.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Linda,3618,Evans,Consumer,PR,1810 Cinder Ledge,725.0,7,Fan Shop,18.28308106,-66.37059021,LATAM,Santo André,Brasil,3618,2017-02-16 03:38:00,53239,1073,6.0,0.029999999,133037,199.9900055,0.5,1,199.9900055,193.9900055,97.0,South America,São Paulo,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-02-21 03:38:00,Standard Class,2017,February,16,5,Thursday
DEBIT,2,1,-103.3099976,245.9799957,Late delivery,1,43,Camping & Hiking,Jersey City,EE. UU.,Benjamin,7272,Hurst,Consumer,NJ,7697 Easy Butterfly Centre,7305.0,7,Fan Shop,40.70602036,-74.08685303,USCA,Pharr,Estados Unidos,7272,2016-05-15 21:22:00,34314,957,54.0,0.180000007,85713,299.980011,-0.419999987,1,299.980011,245.9799957,-103.3099976,US Center ,Texas,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-05-17 21:22:00,First Class,2016,May,15,2,Sunday
PAYMENT,3,4,20.5,205.0,Advance shipping,0,24,Women's Apparel,Los Angeles,EE. UU.,Mary,2085,Mahoney,Consumer,CA,2036 Quiet Dale,90033.0,5,Golf,34.04983521,-118.2127457,Africa,Nairobi,Kenia,2085,2016-09-15 04:33:00,42692,502,45.0,0.180000007,106553,50.0,0.100000001,5,250.0,205.0,20.5,East Africa,Nairobi,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-09-18 04:33:00,Standard Class,2016,September,15,3,Thursday
CASH,6,4,-77.98999786,97.48999786,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Nancy,10507,Martin,Home Office,PR,2954 Blue Anchor Port,725.0,4,Apparel,18.2733078,-66.37049866,Europe,Bra?ov,Rumania,10507,2016-09-04 22:37:00,41990,403,32.5,0.25,104823,129.9900055,-0.800000012,1,129.9900055,97.48999786,-77.98999786,Eastern Europe,Bra?ov,CLOSED,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-09-10 22:37:00,Standard Class,2016,September,4,6,Sunday
TRANSFER,5,4,20.79000092,59.38999939,Late delivery,1,17,Cleats,Corona,EE. UU.,Kathleen,5305,Bailey,Home Office,CA,2027 Heather Hickory Crescent,92882.0,4,Apparel,33.87228012,-117.6147614,LATAM,San Salvador,El Salvador,5305,2015-02-24 04:49:00,3714,365,0.600000024,0.01,9231,59.99000168,0.349999994,1,59.99000168,59.38999939,20.79000092,Central America,San Salvador,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-03-01 04:49:00,Standard Class,2015,February,24,5,Tuesday
TRANSFER,3,4,41.58000183,99.0,Shipping canceled,0,24,Women's Apparel,San Diego,EE. UU.,Mary,12192,Carlson,Consumer,CA,5104 Rustic Downs,92114.0,5,Golf,32.75422669,-117.1972122,Europe,Neu-Ulm,Alemania,12192,2015-06-22 23:55:00,11852,502,1.0,0.01,29633,50.0,0.419999987,2,100.0,99.0,41.58000183,Western Europe,Bavaria,SUSPECTED_FRAUD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-06-25 23:55:00,Standard Class,2015,June,22,3,Monday
PAYMENT,3,4,91.47000122,251.9700012,Advance shipping,0,9,Cardio Equipment,Milwaukee,EE. UU.,Matthew,2257,Burgess,Home Office,WI,9493 Silver Elk Manor,53215.0,3,Footwear,44.88425827,-88.24053192,Europe,Herne,Alemania,2257,2017-08-08 00:46:00,65082,191,48.0,0.159999996,162660,99.98999786,0.360000014,3,299.9700012,251.9700012,91.47000122,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2017-08-11 00:46:00,Standard Class,2017,August,8,3,Tuesday
DEBIT,4,4,12.77999973,113.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Ruth,12324,Townsend,Home Office,PR,7342 Hazy Mews,725.0,4,Apparel,18.29429245,-66.37052918,Pacific Asia,Jhansi,India,12324,2016-03-03 23:03:00,29318,403,16.89999962,0.129999995,73358,129.9900055,0.109999999,1,129.9900055,113.0899963,12.77999973,South Asia,Uttar Pradesh,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-03-07 23:03:00,Standard Class,2016,March,3,4,Thursday
DEBIT,2,4,13.72999954,124.7900009,Advance shipping,0,18,Men's Footwear,Manati,Puerto Rico,Mary,4666,Smith,Corporate,PR,340 Velvet Barn Gate,674.0,4,Apparel,18.43013001,-66.48731232,USCA,Richmond,Estados Unidos,4666,2016-05-21 11:12:00,34696,403,5.199999809,0.039999999,86654,129.9900055,0.109999999,1,129.9900055,124.7900009,13.72999954,South of  USA ,Kentucky,ON_HOLD,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-05-23 11:12:00,Standard Class,2016,May,21,2,Saturday
CASH,4,4,44.22000122,163.7700043,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,7186,Meadows,Consumer,PR,9257 Round Field,725.0,4,Apparel,18.22509003,-66.3706131,LATAM,San Salvador,El Salvador,7186,2017-05-04 13:52:00,58543,365,16.20000076,0.090000004,146522,59.99000168,0.270000011,3,179.9700012,163.7700043,44.22000122,Central America,San Salvador,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-05-08 13:52:00,Standard Class,2017,May,4,4,Thursday
CASH,2,2,28.79999924,159.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Mary,305,Lawrence,Consumer,PR,1338 Indian Prairie Extension,725.0,7,Fan Shop,18.43506432,-66.36882782,Africa,Johannesburg,SudAfrica,305,2016-12-13 01:48:00,48781,1073,40.0,0.200000003,122005,199.9900055,0.180000007,1,199.9900055,159.9900055,28.79999924,Southern Africa,Gauteng,CLOSED,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-12-15 01:48:00,Second Class,2016,December,13,2,Tuesday
DEBIT,4,4,24.02000046,114.3899994,Shipping on time,0,18,Men's Footwear,Brooklyn,EE. UU.,Kelly,2687,Smith,Consumer,NY,3914 Silver Horse Cape,11226.0,4,Apparel,40.64759827,-73.95845795,Europe,Albacete,España,2687,2015-08-20 02:39:00,15833,403,15.60000038,0.119999997,39577,129.9900055,0.209999993,1,129.9900055,114.3899994,24.02000046,Southern Europe,Castilla-La Mancha,ON_HOLD,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-08-24 02:39:00,Standard Class,2015,August,20,4,Thursday
CASH,2,1,50.45999908,174.0,Late delivery,1,24,Women's Apparel,Endicott,EE. UU.,Mary,7698,Smith,Corporate,NY,1607 Dewy Deer Jetty,13760.0,5,Golf,42.07463837,-76.1240387,LATAM,Santo Domingo,República Dominicana,7698,2017-05-19 06:19:00,59549,502,26.0,0.129999995,149045,50.0,0.289999992,4,200.0,174.0,50.45999908,Caribbean,Santo Domingo,CLOSED,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-05-21 06:19:00,First Class,2017,May,19,2,Friday
PAYMENT,3,4,14.25,39.59000015,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,5,Golf,18.276577,-66.03588104,USCA,Orlando,Estados Unidos,293,2016-08-08 14:25:00,40117,627,0.400000006,0.01,100106,39.99000168,0.360000014,1,39.99000168,39.59000015,14.25,South of  USA ,Florida,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-08-11 14:25:00,Standard Class,2016,August,8,3,Monday
TRANSFER,4,4,51.02000046,113.3799973,Shipping on time,0,17,Cleats,Santa Cruz,EE. UU.,Mary,5452,Olson,Home Office,CA,3872 Colonial Pioneer Estates,95060.0,4,Apparel,36.97051239,-122.0238266,Pacific Asia,Manila,Filipinas,5452,2016-01-25 15:23:00,26693,365,6.599999905,0.059999999,66844,59.99000168,0.449999988,2,119.9800034,113.3799973,51.02000046,Southeast Asia,Capital Nacional,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-01-29 15:23:00,Standard Class,2016,January,25,4,Monday
CASH,4,4,47.49000168,163.7700043,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Jerry,6477,Booker,Consumer,PR,2330 Green Concession,725.0,4,Apparel,18.24821472,-66.37055206,Europe,El Ejido,España,6477,2015-06-25 04:50:00,12003,365,16.20000076,0.090000004,29989,59.99000168,0.289999992,3,179.9700012,163.7700043,47.49000168,Southern Europe,Andalucía,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-06-29 04:50:00,Standard Class,2015,June,25,4,Thursday
TRANSFER,6,4,43.18999863,89.98000336,Late delivery,1,29,Shop By Sport,Detroit,EE. UU.,Susan,1811,Castillo,Home Office,MI,5753 Crystal Campus,48205.0,5,Golf,42.42877197,-82.98252869,Pacific Asia,Depok,Indonesia,1811,2015-11-10 11:17:00,21475,627,29.98999977,0.25,53714,39.99000168,0.479999989,3,119.9700012,89.98000336,43.18999863,Southeast Asia,Java Occidental,PENDING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-11-16 11:17:00,Standard Class,2015,November,10,6,Tuesday
DEBIT,3,4,0.0,110.4899979,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Douglas,7165,Watts,Home Office,PR,724 Silver Vale,725.0,4,Apparel,18.2804718,-66.37059784,Africa,Shagamu,Nigeria,7165,2016-09-07 17:52:00,42182,403,19.5,0.150000006,105340,129.9900055,0.0,1,129.9900055,110.4899979,0.0,West Africa,Ogun,ON_HOLD,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-09-10 17:52:00,Standard Class,2016,September,7,3,Wednesday
DEBIT,6,2,57.54999924,147.5800018,Late delivery,1,17,Cleats,Brooklyn,EE. UU.,Mary,7456,Gallegos,Corporate,NY,9920 Cozy Terrace,11211.0,4,Apparel,40.71030808,-73.95687103,Pacific Asia,Ho Chi Minh City,Vietnam,7456,2016-01-30 01:12:00,26995,365,32.38999939,0.180000007,67619,59.99000168,0.389999986,3,179.9700012,147.5800018,57.54999924,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-02-05 01:12:00,Second Class,2016,January,30,6,Saturday
PAYMENT,3,4,-1.950000048,150.0,Advance shipping,0,24,Women's Apparel,Fresno,EE. UU.,Mary,6997,Smith,Consumer,CA,4778 Little Creek Bay,93720.0,5,Golf,36.84695053,-119.7777481,LATAM,Petapa,Guatemala,6997,2015-05-06 20:19:00,8622,502,0.0,0.0,21524,50.0,-0.01,3,150.0,150.0,-1.950000048,Central America,Guatemala,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-05-09 20:19:00,Standard Class,2015,May,6,3,Wednesday
DEBIT,5,4,66.15000153,189.0,Late delivery,1,10,Strength Training,Fremont,EE. UU.,Rebecca,5408,Zamora,Consumer,CA,7106 Rustic Brook Byway,94539.0,3,Footwear,37.49027634,-121.9271088,LATAM,Surubim,Brasil,5408,2017-06-14 05:55:00,61329,216,0.0,0.0,153434,189.0,0.349999994,1,189.0,189.0,66.15000153,South America,Pernambuco,COMPLETE,216,10,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,189.0,0,2017-06-19 05:55:00,Standard Class,2017,June,14,5,Wednesday
TRANSFER,5,2,34.04000092,126.0899963,Late delivery,1,18,Men's Footwear,Hampton,EE. UU.,Mary,9290,Hernandez,Consumer,VA,1626 Grand Heights,23666.0,4,Apparel,37.09064484,-76.42490387,LATAM,Villa Canales,Guatemala,9290,2017-05-01 07:23:00,58319,403,3.900000095,0.029999999,145943,129.9900055,0.270000011,1,129.9900055,126.0899963,34.04000092,Central America,Guatemala,PROCESSING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2017-05-06 07:23:00,Second Class,2017,May,1,5,Monday
TRANSFER,2,1,161.9900055,359.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,Scott,2374,Rosario,Consumer,PR,5514 Fallen Round,725.0,7,Fan Shop,18.25220299,-66.37059021,LATAM,Soyapango,El Salvador,2374,2017-02-14 00:08:00,53092,1004,40.0,0.100000001,132689,399.980011,0.449999988,1,399.980011,359.980011,161.9900055,Central America,San Salvador,CANCELED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2017-02-16 00:08:00,First Class,2017,February,14,2,Tuesday
TRANSFER,6,4,36.02999878,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,10552,Finley,Consumer,PR,4524 Honey Carrefour,725.0,4,Apparel,18.22195053,-66.3705368,Pacific Asia,Mount Gambier,Australia,10552,2015-10-25 04:39:00,20360,403,23.39999962,0.180000007,50832,129.9900055,0.340000004,1,129.9900055,106.5899963,36.02999878,Oceania,Australia del Sur,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-10-31 04:39:00,Standard Class,2015,October,25,6,Sunday
PAYMENT,3,2,95.19000244,339.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Gerald,8039,Arellano,Consumer,PR,5408 Dusty Cloud Gardens,725.0,3,Footwear,18.21859932,-66.37059021,Pacific Asia,Wollongong,Australia,8039,2016-01-11 23:28:00,25757,191,59.99000168,0.150000006,64500,99.98999786,0.280000001,4,399.9599915,339.9700012,95.19000244,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-01-14 23:28:00,Second Class,2016,January,11,3,Monday
PAYMENT,2,4,29.21999931,100.7699966,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Mary,6887,Smith,Consumer,PR,8840 Harvest Towers,725.0,5,Golf,18.22019768,-66.37058258,USCA,Kingston,Canada,6887,2016-10-11 23:05:00,44526,627,19.20000076,0.159999996,111175,39.99000168,0.289999992,3,119.9700012,100.7699966,29.21999931,Canada,Ontario,PENDING_PAYMENT,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-10-13 23:05:00,Standard Class,2016,October,11,2,Tuesday
TRANSFER,2,4,-18.25,73.01000214,Advance shipping,0,41,Trade-In,Ontario,EE. UU.,Raymond,9030,Smith,Home Office,CA,7391 Fallen Centre,91761.0,6,Outdoors,34.03303146,-117.6386414,LATAM,Monterrey,México,9030,2015-03-27 13:01:00,5861,917,14.94999981,0.170000002,14581,21.98999977,-0.25,4,87.95999908,73.01000214,-18.25,Central America,Nuevo León,PENDING,917,41,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,2015-03-29 13:01:00,Standard Class,2015,March,27,2,Friday
TRANSFER,3,2,141.7400055,283.480011,Late delivery,1,43,Camping & Hiking,Hamilton,EE. UU.,Kathy,5707,Sampson,Consumer,OH,2056 Misty Grove Rise,45011.0,7,Fan Shop,39.3985405,-84.55661774,USCA,Richmond,Estados Unidos,5707,2016-08-22 05:59:00,41052,957,16.5,0.059999999,102472,299.980011,0.5,1,299.980011,283.480011,141.7400055,South of  USA ,Virginia,PENDING,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2016-08-25 05:59:00,Second Class,2016,August,22,3,Monday
PAYMENT,3,4,74.69000244,248.9600067,Advance shipping,0,17,Cleats,Las Vegas,EE. UU.,Stephen,3700,Bailey,Corporate,NV,4868 Wishing Port,89121.0,4,Apparel,36.13701248,-115.0683594,Africa,Maradi,Níger,3700,2016-10-29 01:20:00,45697,365,50.99000168,0.170000002,114213,59.99000168,0.300000012,5,299.9500122,248.9600067,74.69000244,West Africa,Maradi,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-11-01 01:20:00,Standard Class,2016,October,29,3,Saturday
TRANSFER,2,4,28.46999931,251.9600067,Advance shipping,0,17,Cleats,Jamaica,EE. UU.,Mary,1014,Maxwell,Consumer,NY,2638 Clear Log Island,11435.0,4,Apparel,40.7045517,-73.79679108,USCA,Dallas,Estados Unidos,1014,2016-05-03 07:01:00,33451,365,47.99000168,0.159999996,83523,59.99000168,0.109999999,5,299.9500122,251.9600067,28.46999931,US Center ,Texas,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-05-05 07:01:00,Standard Class,2016,May,3,2,Tuesday
DEBIT,4,4,125.5599976,272.9500122,Shipping on time,0,17,Cleats,Los Angeles,EE. UU.,Marilyn,5381,Curry,Home Office,CA,4385 Dusty Drive,90047.0,4,Apparel,33.94351959,-118.3103256,LATAM,San Pedro Sula,Honduras,5381,2017-04-26 14:55:00,57998,365,27.0,0.090000004,145117,59.99000168,0.460000008,5,299.9500122,272.9500122,125.5599976,Central America,Cortés,ON_HOLD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-04-30 14:55:00,Standard Class,2017,April,26,4,Wednesday
CASH,3,4,13.60000038,339.980011,Advance shipping,0,45,Fishing,Nashville,EE. UU.,Mary,12267,Smith,Home Office,TN,8675 Rocky Road,37211.0,7,Fan Shop,36.20269775,-86.98390961,Pacific Asia,Datong,China,12267,2016-01-07 17:52:00,25467,1004,60.0,0.150000006,63794,399.980011,0.039999999,1,399.980011,339.980011,13.60000038,Eastern Asia,Shanxi,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2016-01-10 17:52:00,Standard Class,2016,January,7,3,Thursday
PAYMENT,5,4,40.0,319.980011,Late delivery,1,45,Fishing,Williamsport,EE. UU.,Mary,7176,Hudson,Corporate,PA,5373 Dusty Panda Crest,17701.0,7,Fan Shop,41.33689117,-76.91746521,Pacific Asia,Perth,Australia,7176,2015-11-15 04:48:00,21799,1004,80.0,0.200000003,54523,399.980011,0.129999995,1,399.980011,319.980011,40.0,Oceania,Australia Occidental,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2015-11-20 04:48:00,Standard Class,2015,November,15,5,Sunday
PAYMENT,5,4,50.95999908,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,357,King,Home Office,PR,23 Old Corners,725.0,4,Apparel,18.24236298,-66.02407837,LATAM,Managua,Nicaragua,357,2015-02-26 21:38:00,3899,403,26.0,0.200000003,9700,129.9900055,0.49000001,1,129.9900055,103.9899979,50.95999908,Central America,Managua,PENDING_PAYMENT,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-03-03 21:38:00,Standard Class,2015,February,26,5,Thursday
TRANSFER,6,4,-1.860000014,49.0,Shipping canceled,0,26,Girls' Apparel,Miami,EE. UU.,Mary,4215,Phillips,Consumer,FL,1927 Harvest Lane,33175.0,5,Golf,25.74613953,-80.39176178,USCA,Wilmington,Estados Unidos,4215,2016-05-11 10:52:00,34010,567,1.0,0.02,84873,25.0,-0.039999999,2,50.0,49.0,-1.860000014,South of  USA ,Carolina del Norte,SUSPECTED_FRAUD,567,26,adidas Men's Germany Black Crest Away Tee,25.0,0,2016-05-17 10:52:00,Standard Class,2016,May,11,6,Wednesday
TRANSFER,2,2,-151.8600006,197.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Jean,11668,Smith,Consumer,PR,6324 Jagged Orchard,725.0,7,Fan Shop,18.21025467,-66.3705368,USCA,Vineland,Estados Unidos,11668,2016-07-08 04:49:00,37966,1073,2.0,0.01,94785,199.9900055,-0.769999981,1,199.9900055,197.9900055,-151.8600006,East of USA,Nueva Jersey,PROCESSING,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-07-10 04:49:00,Second Class,2016,July,8,2,Friday
DEBIT,5,4,139.3899994,383.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Jessica,9903,Smith,Corporate,PR,8663 Crystal Bluff Walk,725.0,7,Fan Shop,18.25371552,-66.37052155,Pacific Asia,Bishkek,Kirguistán,9903,2016-10-24 22:11:00,45414,1004,16.0,0.039999999,113478,399.980011,0.360000014,1,399.980011,383.980011,139.3899994,Central Asia,Bishkek,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2016-10-29 22:11:00,Standard Class,2016,October,24,5,Monday
DEBIT,3,4,54.0,148.7599945,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Alice,11587,Stewart,Consumer,PR,4806 Middle Canyon,725.0,5,Golf,18.24887276,-66.37063599,LATAM,Mexico City,México,11587,2015-02-04 11:09:00,2362,627,11.19999981,0.07,5911,39.99000168,0.360000014,4,159.9600067,148.7599945,54.0,Central America,Distrito Federal,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-02-07 11:09:00,Standard Class,2015,February,4,3,Wednesday
DEBIT,1,0,9.569999695,32.99000168,Late delivery,1,75,Video Games,Caguas,Puerto Rico,Violet,20337,Joyce,Corporate,PR,852 Green Private,725.0,9,Discs Shop,18.24361801,-66.03705597,Pacific Asia,Samarinda,Indonesia,20337,2018-01-25 20:30:00,76784,1362,6.760000229,0.170000002,180099,39.75,0.289999992,1,39.75,32.99000168,9.569999695,Southeast Asia,Kalimantan Oriental,COMPLETE,1362,75,Fighting video games,39.75,0,2018-01-26 08:30:00,Same Day,2018,January,25,0,Thursday
DEBIT,0,0,-106.5299988,146.9400024,Shipping on time,0,46,Indoor/Outdoor Games,New York,EE. UU.,Mary,5035,Drake,Consumer,NY,1674 Hidden Field,10032.0,7,Fan Shop,40.67412949,-73.90653992,Pacific Asia,Semarang,Indonesia,5035,2016-01-27 10:29:00,26816,1014,3.0,0.02,67183,49.97999954,-0.730000019,3,149.9400024,146.9400024,-106.5299988,Southeast Asia,Java Central,COMPLETE,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-01-27 22:29:00,Same Day,2016,January,27,0,Wednesday
